,clobazam,vinorelbine,carvedilol,benazepril,leflunomide,lamotrigine,nefazodone,trandolapril,clopidogrel,gemcitabine,troglitazone,pioglitazone,zafirlukast,mycophenolate mofetil,fluvastatin,meloxicam,docetaxel,olanzapine,candesartan,telmisartan,bosentan,cerivastatin,rosiglitazone,fexofenadine,montelukast,alitretinoin,rofecoxib,desloratadine,gefitinib,sorafenib,sunitinib,celecoxib,sildenafil citrate,rosuvastatin calcium,valsartan,imatinib mesylate,sitagliptin phosphate,atorvastatin calcium,erlotinib hydrochloride,quetiapine fumarate,ezetimibe,dasatinib,venlafaxine hydrochloride,acebutolol,acetaminophen,acetazolamide,acetylcholine,adenosine,allopurinol,amantadine,amiloride,amiodarone,amitriptyline,amphetamine,amsacrine,antipyrine,aspirin,betamethasone,bezafibrate,biperiden,bromocriptine,bumetanide,buprenorphine,buspirone,caffeine,carbamazepine,cefazolin,ceftriaxone,chloramphenicol,chloroquine,chlorpheniramine,chlorpromazine,chlorpropamide,choline,cimetidine,ciprofloxacin,clofazimine,clomiphene,clomipramine,clonidine,clotrimazole,clozapine,cocaine,colchicine,cytarabine,daunorubicin,desipramine,dexamethasone,dextromethorphan,diazepam,diclofenac,diethylstilbestrol,diflunisal,digitoxin,digoxin,dihydroergotamine,diltiazem,diphenhydramine,disopyramide,domperidone,dopamine,doxepin,doxorubicin,doxycycline,enalapril,epinephrine,ergotamine,erythromycin,estradiol,estramustine,estrone,ethacrynic acid,ethinyl estradiol,etoposide,fentanyl,fluorouracil,fluoxetine,flupenthixol,fluphenazine,flurazepam,flurbiprofen,folic acid,furosemide,glyburide,glycerol,haloperidol,hydrocortisone,ibuprofen,imipramine,indomethacin,ivermectin,ketamine,ketoconazole,ketoprofen,levodopa,lidocaine,loperamide,lovastatin,maprotiline,mebendazole,melatonin,memantine,meprobamate,methadone,methamphetamine,methionine,methotrexate,methyldopa,methylprednisolone,metoprolol,metyrapone,miconazole,midazolam,midodrine,mitoxantrone,morphine,ipratropium,naloxone,naltrexone,naproxen,neostigmine,niacin,nicardipine,nicotine,nifedipine,nitrazepam,nitrendipine,norepinephrine,norfloxacin,ouabain,oxprenolol,pancuronium,phenacetin,phenformin,phenobarbital,phenoxybenzamine,phenylbutazone,phenytoin,pimozide,piroxicam,prazosin,prednisolone,prednisone,probenecid,procainamide,progesterone,promethazine,propafenone,propranolol,protriptyline,quercetin,quinacrine,quinidine,quinine,ranitidine,reserpine,ribavirin,riboflavin,rifampin,sulfasalazine,selegiline,spironolactone,streptozocin,sulfinpyrazone,sulindac,tacrine,tamoxifen,testosterone,tetracycline,dronabinol,theophylline,thiothixene,thyroxine,timolol,tolbutamide,tolmetin,trazodone,tretinoin,trifluoperazine,trimethoprim,trimipramine,ursodeoxycholic acid,valproic acid,verapamil,vinblastine,vincristine,vitamin b 12,zidovudine,dinoprostone,ofloxacin,gemfibrozil,epirubicin,idarubicin,citalopram,mifepristone,felodipine,nisoldipine,famotidine,alfentanil,bepridil,albendazole,mefloquine,astemizole,terfenadine,fluvoxamine,arachidonic acid,pravastatin,paclitaxel,ramipril,clarithromycin,doxazosin,etodolac,toremifene,loratadine,cladribine,paroxetine,itraconazole,sumatriptan,risperidone,riluzole,losartan,simvastatin,genistein,sirolimus,salicylic acid,sertraline,mibefradil,perindopril
clobazam,0.9999999999999997,0.5022127227334585,0.9091263866530269,0.876997893445687,0.9865242957413116,0.9470141341749735,0.8321987380256421,0.8697617617120855,0.9942557206428021,0.9300673043339581,0.8621376681918401,0.9657687255908597,0.6863132347821816,0.8669911314631391,0.9001535764915427,0.9481366370005848,0.464238572749351,0.9975635255270286,0.8423614319105827,0.7704807051898451,0.6990205116721159,0.8314805756509159,0.9633781248597876,0.7852514142462045,0.6846932023559336,0.999632002051563,0.9940633529451675,0.996329988479833,0.8607915300573639,0.8291538280512966,0.9182721453949976,0.9373593556998366,0.5450790787215617,0.3620635369499594,0.8530031751208325,0.6619004362793777,0.7431445799961132,0.3176078994759156,0.8807712984011734,0.43346097353090507,0.9109313949948155,0.7933115785627115,0.9974092319670924,0.9672087166824604,0.6791375502252823,0.8588393742580014,0.6513737097250671,0.8880828159884564,0.608996544060587,0.6738425731698796,0.7984072387103074,0.6235173712254226,0.977478355100264,0.602124950590704,0.9226963374923405,0.8182962675355241,0.7904189116303509,0.9148727585803973,0.9574192223048454,0.9954872240492556,0.6061685101967689,0.9185977494954586,0.8345697165899156,0.9363737534880727,0.8376702872832594,0.9460029146932635,0.7951884029377485,0.649952501701802,0.947119539243462,0.994190372150562,0.9848131835566454,0.9847291432379183,0.9795119878364893,0.4513342093035565,0.9443545288006803,0.9800213456109099,0.828473109847756,0.911229630848087,0.985845601591319,0.9331470497549665,0.9767690049652455,0.9922560678658299,0.9973942151431895,0.9143294546895094,0.8730406313407595,0.6965482816369997,0.9780196681692841,0.9148727585803973,0.9804459326028536,0.9963560946832917,0.9987508616679016,0.9873979434882657,0.9647922480331055,0.5019473314877719,0.4862560659891731,0.6766517824309461,0.9051901256647618,0.9643902930774417,0.9820716460659299,0.8845450255921355,0.6849596735241298,0.9855460467219173,0.6660404793043051,0.7773487585179256,0.9297917637024129,0.7963923077759631,0.6787934901674232,0.5200383838840791,0.9905298065401354,0.8730438549153854,0.9889316117924792,0.9940421774128897,0.9997611773911016,0.6536731557987949,0.9844949704287708,0.5838695487691186,0.9949999386464475,0.8792700028669023,0.8758279115301061,0.9392649798051704,0.9591947026558358,0.7409713645331135,0.9323571139514669,0.782336965796626,0.40654648466837084,0.9529360877859633,0.9436844529439099,0.8768969132150142,0.9817667835896386,0.9647350622159503,0.43792404555162756,0.9464123886488598,0.7507269803111354,0.971119247175158,0.8122197393359362,0.9412621681054287,0.8233892325425297,0.9131914969366878,0.9840896661937112,0.9797629180081933,0.936782563980954,0.7863974445540007,0.8650383293137459,0.9944127221897193,0.6566485854053464,0.6679638151990499,0.7350389554080763,0.8497853811486195,0.932975689643975,0.9847369162353459,0.9266085601454873,0.9037285416673192,0.9926259221773512,0.9414297611006944,0.7971245402525339,0.9955802286538754,0.9896596055466432,0.984643935696403,0.97660915946023,0.9344961831332198,0.917925723963866,0.5526711903854372,0.8007786975031279,0.7147042537204354,0.94296232784224,0.974625586841643,0.9333616539248617,0.7369279815253315,0.9850879379027465,0.6304853457205163,0.9830180647677143,0.7013792544988082,0.7898438293844576,0.8358686052134171,0.9254272525882676,0.9909063687465124,0.9991360254857033,0.9673281939047503,0.843982093424909,0.9594221691113821,0.9142014246042115,0.9453195991160076,0.9495235591992218,0.9841754527413159,0.9407333307020542,0.9975282470985634,0.9836742934223912,0.9805032021941155,0.9787499817425505,0.9731265168471159,0.921838093565878,0.9246610099896575,0.9939405516104727,0.9939405516104727,0.9790358586019637,0.6506077622284465,0.8519527287415317,0.8552704141570103,0.4568838233975836,0.8649205353711359,0.7987618337345272,0.9024619107246674,0.8634540763266312,0.9178634185972858,0.9707373094842139,0.8539841077836268,0.9501243307981327,0.9981640968114387,0.7773536866133245,0.9965451660459129,0.7859278041897941,0.8688324448206652,0.5096192688853592,0.9821046506379311,0.9752513838197011,0.972779131390943,0.9570510271638462,0.999632002051563,0.9087871545760701,0.9551889153244137,0.9866266760888188,0.9250417845952813,0.6466543334521337,0.8509488201322525,0.4778046028299512,0.46621915687946897,0.24576538757086078,0.8993072198846466,0.9505844405659061,0.9582803638880804,0.9675029689029072,0.6660404793043051,0.7330250975978551,0.9939147347161134,0.886961908525626,0.9401537554832653,0.9085589500069109,0.8476142720413808,0.8925826460925822,0.9564194186380749,0.9768176917826464,0.9504181167458525,0.8479311436673597,0.8302314573917311,0.9935904178957234,0.9978339748547038,0.8558747071116669,0.43969065402703356,0.8865713775234962,0.5135395864278897,0.8342919726478604,0.9927194441101562,0.9112429340873885,0.9453386980756139,0.9342893278537682,0.991738631546688,0.5629054437073595,0.9928630395015516,0.9088668934782275,0.9412808438956966,0.8811883878524948,0.8959747019943168,0.9612370270093692,0.4140854243597067,0.6215918574315845,0.9909474568069297,0.796188919945019,0.9373014304306879
vinorelbine,0.5022127227334585,1.0000000000000004,0.6970105875658118,0.7299330792041845,0.4509672622567151,0.43380244328593087,0.7860329754194958,0.7391259540299752,0.5361185155666749,0.4514411296709621,0.7532128568355811,0.6104847724772589,0.9174762785889149,0.7432960464577579,0.7066408541368457,0.6086238180108875,0.9865980154048613,0.5200847402626427,0.7578306512135359,0.8483260475827518,0.8963444731731218,0.7824381119090663,0.6130726308903137,0.8345331082503573,0.9185845098066491,0.5008921661075483,0.5331986884304609,0.5150503031188512,0.7570352897204756,0.7881531802851403,0.6843022901833439,0.6556077884462078,0.9565009848107303,0.9184472751558245,0.7494751340608407,0.9301023762959555,0.8453638739241001,0.86049710663024,0.7331711513723631,0.9831333310573115,0.6975274285855829,0.8214816067394155,0.5230991620967734,0.5802091041358778,0.23652768686388775,0.37687943768204274,0.22167479013863375,0.4637641113527029,0.21757779253495052,0.2301997891768323,0.39755018448345036,0.9489518141771163,0.4467168464314536,0.20349620824056064,0.6766693264302068,0.29430026082358685,0.2904188013624675,0.678212466311827,0.6217163129984035,0.516004596817046,0.9705481010252673,0.6348396308170765,0.7850216028763449,0.6607979509317699,0.3147123731617269,0.3865335464245276,0.7789702255673443,0.8893712587214462,0.5605749649939483,0.532479642215848,0.4463810985257957,0.5219998003453616,0.4679119904771405,0.15176672553700152,0.42688254652305807,0.5679341601293924,0.7860977628715766,0.673982115760091,0.5151595783334155,0.37132407531266304,0.5731884970087324,0.5459457848287516,0.5120378573681847,0.6872688591199005,0.41850646171471234,0.8684810249658945,0.43117543806002984,0.678212466311827,0.4391304163939132,0.4703980847637647,0.4962589061761316,0.4433748586517628,0.41505901481044893,0.9958465341394773,0.9925683412617851,0.9245872274253214,0.7048061343494004,0.410078970248363,0.5783032507665296,0.728123779798907,0.2443963733204172,0.4537851333088135,0.881358128438145,0.7641694146791581,0.6517302085861417,0.29808279156161854,0.9229306178197134,0.9906254136498787,0.45060784633997913,0.741260480662943,0.4459276508177621,0.5131649745141326,0.49459434721339307,0.9283156023684106,0.5608376293458283,0.205274685422673,0.5111142283457756,0.7242366350463423,0.7300124309184105,0.6536356194560605,0.39821291546984805,0.7558052014308593,0.5759144589616754,0.8299451745110228,0.1431142155783628,0.6350779969858191,0.6274845306995617,0.32945621734108016,0.4533741019514136,0.6128501305502568,0.9853116009708303,0.3832463464697162,0.8656332965995054,0.42184887206327987,0.3301921657077139,0.3785142831514144,0.7917601852280094,0.6929225777115976,0.45008950185448465,0.5051511414461833,0.38141988654557535,0.278316284714295,0.36821705512679,0.5112442988632462,0.22281119479216532,0.236445847285362,0.7745572145047844,0.35539664404874705,0.6481217619454673,0.4445433722675031,0.3672842846187098,0.695052198020557,0.5438494229098417,0.431804536232387,0.7653151152614917,0.47825138201387973,0.5616578106930821,0.5596499092115519,0.5846926490119625,0.3755521894829683,0.35752000915346804,0.19006130241163666,0.8115384588342279,0.245981734514978,0.6019042087165919,0.479535753266533,0.6264114868252343,0.27688328178445,0.5462867446336405,0.9179546021462432,0.44088722463003444,0.902302759222863,0.2818381164283789,0.34456159516906587,0.387050664100797,0.49768636785534914,0.5165325645786589,0.419265793434018,0.7696824261561418,0.5734774329074694,0.6655906630891891,0.6240272944364416,0.619892971143564,0.4840088089131069,0.3881470949283152,0.5251548411123182,0.4602984007462261,0.58155921933804,0.42712067585622043,0.42459145271179266,0.5265840576265095,0.6741224358656339,0.5470891619942347,0.5470891619942347,0.5392592416092665,0.9436018890094526,0.4222222037763174,0.6587638154724387,0.986314292892405,0.6940858724887048,0.28521057051041543,0.7083705211232704,0.46137159368293984,0.6884785861831674,0.6062882453359519,0.3157227520442291,0.6173967481677534,0.47887466613091156,0.7641719173569359,0.5235451780308453,0.2927085182698118,0.7442013288963503,0.9937905890887975,0.5418974715408693,0.4565770322339563,0.42872371318241953,0.6301306888811806,0.5008921661075483,0.674939440111587,0.5005742865576679,0.4787772729398557,0.6745707219995496,0.22148206764666203,0.7671398404000018,0.9978133239685747,0.9947778103826838,0.7105448371248156,0.4628977568283128,0.6100865537382762,0.6209561058029248,0.4121066841248243,0.881358128438145,0.8351971858313009,0.5438976717655244,0.7225153952345905,0.6565455721437006,0.6740304881585755,0.5914591175658149,0.7151860607773285,0.6101108527461127,0.44525414895535537,0.6407228805301743,0.7659860468541957,0.784740937726898,0.5393037196906203,0.5081599031927425,0.7339591483250862,0.9813737273379953,0.7173816178882129,0.994450939060084,0.7729027731520274,0.4847674984907438,0.6739826135046306,0.6476430538185413,0.4941027878972695,0.5538924792688257,0.988938845471828,0.4999012179001796,0.7001830159916286,0.382556401607268,0.726620046426983,0.715287798818438,0.46066685909256155,0.9710790460131032,0.21670594880308594,0.5014721955756366,0.8235246671090147,0.6380184366756346
carvedilol,0.9091263866530269,0.6970105875658118,1.0,0.9959625568827489,0.8564986679320903,0.827644491172069,0.9778866722677154,0.994650027830072,0.9338952189908356,0.8403844676892062,0.9929157213735452,0.9830283845898187,0.8894990612952026,0.9941662636634797,0.9995555193582301,0.975783225847715,0.6537721935529989,0.9218127834029343,0.984277953167816,0.948103357486844,0.9010174003170605,0.9828918146790812,0.9839529217426018,0.9585333018733644,0.8830912698870597,0.9075041195921958,0.9376127246176787,0.9155009142782051,0.9911314568956796,0.9815693696136041,0.9995440330964483,0.9956126749238139,0.7508067930831571,0.5189685938228746,0.9885545819551299,0.8691486690853277,0.9316500021241114,0.4547514820582982,0.9969947339634018,0.6119208489739857,0.9985556060175039,0.964735762023687,0.9252419192685607,0.965865006095819,0.4969081999319728,0.7342336931695896,0.46628461023336387,0.8349378591702119,0.4541409252432322,0.4837713504294395,0.732581892438435,0.8214659867442577,0.8378474613712502,0.4280438904335575,0.9986668642829064,0.6107722093913065,0.6025782247406564,0.996235827507682,0.9868761955120725,0.9161584564847034,0.813336461699377,0.9773970084040798,0.9801176224487205,0.9969331904463266,0.6479559177862497,0.7690776773592369,0.9575574092880521,0.8548515388974316,0.9429705525032582,0.9310267315078274,0.8435968133820569,0.9120714271021639,0.8739067133257865,0.31678435706785874,0.8195718934150784,0.9608920876661111,0.972112533454833,0.9766402409801477,0.9067469922208719,0.7450302871640245,0.9518261254956506,0.941058831208497,0.9199912766751653,0.9992302285613722,0.7847011752238633,0.895477172808197,0.8247816749300371,0.996235827507682,0.8331519644108575,0.8757005966332736,0.9050508164486893,0.8465406125475425,0.8102110184052272,0.699248267675896,0.6807190463220112,0.8810974255397429,0.9979423340457626,0.7963589393645176,0.9676574935257393,0.9977259955052288,0.5111086073526592,0.850450746597165,0.8691680850806969,0.9390678475152229,0.9918374999929724,0.6154045809175319,0.8829777940660737,0.7214293864104079,0.8548704470221513,0.9900533072477435,0.8487751343452127,0.9210220677604882,0.9018793917364355,0.8618637155264703,0.9479811239051245,0.42974466107272735,0.9111829650735557,0.9824967545751689,0.9833747584444642,0.9880150791578709,0.785901648782185,0.9074217876265567,0.9469637336692727,0.9586749317848497,0.29720414020220237,0.986073264465977,0.9848488509111542,0.6758118631380526,0.8471914502521203,0.9837845042204815,0.6176402535434992,0.7624404916675953,0.9342106804068149,0.819748742474285,0.6631190788294727,0.7560493054829864,0.9705776950812305,0.9998223824178022,0.8461142686998581,0.9101845501184271,0.7615265503068459,0.5801358770687534,0.7265634199571062,0.9109318334194961,0.4672802774277702,0.4954039560035895,0.9081670299549653,0.7059824323273057,0.9909274486481768,0.849060050595884,0.7393866733429615,0.9855290059947618,0.9394828362759532,0.8241965710051469,0.9553532275435178,0.8869138705568468,0.9561446620018076,0.9560318911508012,0.9707567711609949,0.7525253210126759,0.7222542049659756,0.3991072038686395,0.968746261696082,0.5150867577863815,0.9695206478129094,0.8841971215774532,0.9798671161077558,0.5710496362859468,0.946423451819622,0.8387580989519899,0.8445594032625352,0.8935924154377863,0.5879296663749024,0.6883215568870523,0.7667601523707442,0.8953485307090563,0.9220533892319795,0.8159112434408721,0.9782736706636199,0.9574745013436132,0.9907065287457583,0.9836319765988701,0.9830317682084532,0.8917074967125919,0.7715725315488484,0.9270318361971627,0.8547575902644273,0.9693832642162094,0.8262915808330669,0.8151546360716303,0.9044531263255151,0.9909498823863389,0.9463921941650013,0.9463921941650013,0.9396355066862876,0.8575157005564775,0.7798845817887178,0.9523835999035145,0.6441313420241522,0.9754549646041746,0.5893156830436234,0.9976125415892688,0.8216620024594713,0.9979658168259039,0.9801488307770008,0.6511104575161416,0.9670304502755327,0.8856066527165384,0.9390729715682686,0.9244612013629482,0.6049881978701381,0.9871139154348645,0.7021569639988904,0.9423866650734892,0.8609995895795804,0.8286161838630349,0.9864006799823942,0.9075041195921958,0.9744687131086233,0.8973099417379877,0.8740737338287055,0.9985548058899949,0.46633289116389476,0.9872119980525804,0.6679905920188698,0.6542274155405005,0.3549492751863507,0.8391530530963832,0.978538604537481,0.9863336946010698,0.8065139766635662,0.8691680850806969,0.9213725726635952,0.9419239756370246,0.989816611815833,0.9956943286339097,0.9918643306253067,0.9099909051587115,0.9988617153449519,0.9668010358998321,0.8487948947193293,0.9886348537332522,0.9802193950669638,0.9736460914537443,0.9424279760955152,0.9141200466558546,0.9856113708013425,0.6220357105644078,0.9971416640919337,0.7132959224548651,0.982694133334926,0.8939885662046694,0.9766505452414813,0.9891151763810747,0.8825641735801276,0.9495601853122682,0.7658491748344189,0.9088252549215607,0.9989284103857535,0.7631158764904956,0.9969361949601968,0.999034980205918,0.8608165590441323,0.5871023447057778,0.45495673363899447,0.8980694340267484,0.9627007111241199,0.9882193739690379
benazepril,0.876997893445687,0.7299330792041845,0.9959625568827489,1.0,0.8244646473914701,0.8038482137084048,0.982370325450796,0.9998112350722764,0.9026424088983955,0.8225846179505732,0.9978142454510572,0.9668325604872449,0.9166834637553976,0.9995744416050121,0.9980941772788121,0.9666154872237104,0.690578470721299,0.8893996719762156,0.9960650599960248,0.9628057584673984,0.9303572805924348,0.9939350026745913,0.9687469541368187,0.9727114649318808,0.9052058891142257,0.8745435247562513,0.9119073756455393,0.8817073096643392,0.9937562625088314,0.9920602667033778,0.9942089762612472,0.9869096344297106,0.7915592144071159,0.5512643912224323,0.9980446875259278,0.9002039370087647,0.9584622725816558,0.4815099104277467,0.9974824166133678,0.6446143817711348,0.9919136542492263,0.9814055503061936,0.8932904774168636,0.9507112739987735,0.47239442590687586,0.7167503067769553,0.43950296075473494,0.8259211491980891,0.4365908936430309,0.45594549558743125,0.7275761407877345,0.8443747721657793,0.7967474749874153,0.40351282090755175,0.9929994298929,0.5766058867202458,0.5758518246000898,0.9938695331873265,0.9735344397992529,0.8820998122676397,0.8445196201239252,0.9755658579357364,0.9854568367674584,0.9871616416198679,0.6192462292471994,0.7343222501359967,0.9788103898759776,0.8923775200686975,0.9324839991321953,0.8990957581698233,0.8041775249476986,0.8762914039227655,0.8472872496746997,0.2985645876169163,0.7950649572716526,0.9415652928077608,0.9748835388268628,0.9598717002262174,0.8703560916947557,0.7085937731831226,0.9226437292791316,0.9110126257773669,0.8915894072272816,0.9954670443762413,0.7718596885930453,0.9284310563331196,0.7847596279001823,0.9938695331873265,0.7930394289267182,0.8401318179003577,0.8741403452756558,0.8111447072247148,0.7778389855822418,0.7351845903723052,0.7173300659670714,0.9091939774066822,0.9920226528145566,0.7555160996706473,0.9459710252776752,0.9983539092457674,0.4891066282473377,0.8108371690372321,0.9053513115323277,0.9638762482161453,0.9864769474558942,0.5901393439662632,0.9109463928243026,0.7584951455050173,0.8198468252365476,0.9876758173679556,0.8129763907793086,0.8943468802120874,0.8691971000526493,0.8951404663403775,0.918202096968316,0.41190602410607524,0.8763752691122209,0.9746448737805751,0.9767352487318761,0.9714771899246101,0.7492137070940902,0.9372119088586488,0.9404756092336183,0.9773830289845149,0.28615239791549224,0.9677904614242147,0.9765740031335821,0.6410427086235263,0.8067509161598814,0.9679529733261156,0.6505006942724741,0.724402873240337,0.9504940847866681,0.7867189161492164,0.6436942286946568,0.7185890056465891,0.9742995698782401,0.994757615586061,0.8062582268249026,0.8878537807918961,0.7284209997236251,0.5472028938519564,0.706210565000971,0.875972044519848,0.43816749368939006,0.473571355609126,0.9387545746460073,0.6857262053492472,0.9850029610862548,0.8157509165893935,0.704207952690821,0.9735624445579213,0.9090856932091648,0.8010929311856962,0.9766342033820733,0.855750748188665,0.9302962136224717,0.9348864801966188,0.9521594847147358,0.7179075693335278,0.6848875472558326,0.3802913557604727,0.9850335047925618,0.48386844684007413,0.9616135529438217,0.8604913404058324,0.9744924822714627,0.5505734243854061,0.9250557760293815,0.87646701454404,0.8111269901727702,0.9122387787118146,0.5567955724052713,0.6681161526975465,0.7385857791679993,0.8582509412173753,0.8909161414615019,0.7837560636938153,0.97858833570328,0.9447684052161267,0.9895101781532541,0.9749743873197717,0.9731732879897196,0.8656889705963904,0.7393015977162192,0.8955504065441405,0.8146677430397272,0.947882919301807,0.7906563606712161,0.7745001754523079,0.8964987521097868,0.9773569345087126,0.9189247709827839,0.9189247709827839,0.9197150285147445,0.8869196989448439,0.7708138896193976,0.9635862178966612,0.6803650161744128,0.9852195325489029,0.5522322547428586,0.9924673109906155,0.8161414363662377,0.9896031678080711,0.9607328457856512,0.6175542885744946,0.9425149811392969,0.85134899156476,0.963879864206344,0.8919818204255993,0.5801812473011417,0.9843209379402301,0.7324297275870739,0.9218342492544038,0.8338503059203299,0.7968263703827327,0.9683871222122877,0.8745435247562513,0.9576474625254638,0.8803470982418227,0.8349812317146705,0.9921272150538583,0.44132720747637305,0.9903548468283719,0.7015578699018297,0.688339713860724,0.3791444317947108,0.8281747116731992,0.9681876299550142,0.972880436504311,0.7716571643314192,0.9053513115323277,0.9507891611317802,0.9124473262645395,0.9835235255636168,0.984458972682375,0.9917711084277764,0.9190683846301064,0.9990587612645123,0.9417244557750554,0.8192306760432608,0.9719083840907009,0.9801777735037438,0.9763640816263756,0.9163918707822764,0.8815920281893721,0.9958609034321616,0.657395460378251,0.9996505673244902,0.7495252732327593,0.9949957468466136,0.8651210958556833,0.9598854532176191,0.9728592639662075,0.8691788260586464,0.9216988392150846,0.7967522183003655,0.8815790349461019,0.9932768725440851,0.7287960758066996,0.9998941316620036,0.9968789960753797,0.8378974852031016,0.6198458657174465,0.4342171482248354,0.8613162169148096,0.9736451917107406,0.9812920410822539
leflunomide,0.9865242957413116,0.4509672622567151,0.8564986679320903,0.8244646473914701,1.0000000000000007,0.980532970246149,0.7648908192258597,0.8159520903519923,0.9641128048221723,0.9611590035875419,0.8039191028549447,0.929149157358689,0.6253090597233556,0.8122972841853829,0.8477824303923086,0.9217420829474489,0.4206121755276093,0.9732153067855868,0.7913056088205523,0.7036760329101989,0.6425120911067612,0.7736229717966783,0.9271642097277274,0.720227602045087,0.6183088505943359,0.9851906297166418,0.978087448525779,0.9708932939619513,0.7985288117862213,0.7691027658767069,0.8681910506998004,0.8930425839771688,0.5005647491343629,0.3275720701778292,0.8015743267550125,0.6043197157384088,0.6904795683643767,0.2851361346112204,0.8226218621688359,0.38930581526810515,0.8540878077357582,0.7335704214870562,0.9730035413719434,0.9456416640831704,0.7542543888547971,0.9179800619018712,0.7163283941829844,0.9184400239604543,0.690141783847207,0.7385543193173738,0.8505373398616486,0.5575176122287561,0.9650140934070568,0.6660904382500399,0.874858462697373,0.8748160423964257,0.8645618448774782,0.8707005235235828,0.9203277893088061,0.9691841028546182,0.5475925535255498,0.8905560348592653,0.7685522395274866,0.8885563828464749,0.9054032986075996,0.9819279465744282,0.7490723583833152,0.6037287082315855,0.9388939921958229,0.9647104358023437,0.9799701007617482,0.9484338198899037,0.9942215244510005,0.5039420162132895,0.9802914795777133,0.9577796155840472,0.7585628939694914,0.8446803798501008,0.9516611366863056,0.9698757920981439,0.9310851178370196,0.9595697064871821,0.9871287529240418,0.8653003953754517,0.9188334110283456,0.6473705733646056,0.978604325279353,0.8707005235235828,0.9761954414238704,0.991043298602226,0.9915462241223162,0.9970017500874764,0.9943225093365924,0.45369265693310934,0.44014911554268665,0.6160315579311268,0.8468068805845114,0.9716376969328309,0.9512107865841389,0.8279811740534719,0.7652111838678343,0.9757551882088981,0.61903696361374,0.7376676095871035,0.8916521212580438,0.871589790495444,0.6181500973592958,0.47161661812545497,0.997057843627465,0.8079604273079561,0.9957460082948526,0.9865792749670735,0.9890170944202629,0.5987893043618774,0.9444948355516287,0.6620930019462284,0.9692918275177795,0.8105661492491436,0.8073380596958578,0.8824935865316748,0.9857499095586897,0.7073937189744279,0.9216750017095001,0.7233888079278226,0.4699200793231011,0.9012017823808178,0.9109273569992024,0.9293401727983274,0.9687414648019201,0.9275243253784545,0.3933578573615876,0.9743420414674823,0.6831029795055706,0.9964490516242094,0.8847284873018103,0.9730312898221294,0.7535344686852958,0.8603773804384739,0.975473661529796,0.9828698251100654,0.9785874006169363,0.8458342271748114,0.9262356510885995,0.9682302132681986,0.7136797195325022,0.7475298615021547,0.6985902758568028,0.9150092226238696,0.8952253059193161,0.9989550723883811,0.9684615863785911,0.8382326392903032,0.9603143763251498,0.9766988856880291,0.75414541487001,0.9969158505751963,0.9588249999171645,0.9633956872627023,0.9476328999777397,0.9749964915245507,0.9560833316290281,0.624657076674682,0.7426479008567808,0.7729391071412676,0.920809573921375,0.9878826468137828,0.904577826351449,0.8183743789310873,0.9699534858836092,0.5819247016080038,0.9987562538878048,0.6324117170982604,0.8553392887649627,0.9042835387488125,0.9731840380419694,0.9654220594827718,0.980622576551124,0.9953989629172305,0.7748157512736725,0.9434400342516605,0.8759118233129612,0.9134472495289605,0.9177913145829997,0.9922777940799489,0.981747086908898,0.9730076767363249,0.968069871962374,0.9484905623253342,0.9956359741235624,0.9743586097821452,0.9290333367079693,0.864957288105766,0.967261746692546,0.967261746692546,0.9695587087859889,0.5904492672814988,0.8968926900914835,0.8306784253640536,0.41342363681008937,0.8290156611501314,0.842156101507331,0.8438483058615323,0.8953786350886304,0.8615797149988201,0.9303399902143384,0.9113942987363547,0.8926480856278106,0.9918711511981654,0.7376724444366136,0.9705016495792282,0.8620894549813727,0.8021444249268903,0.4555056282632553,0.9703392405085628,0.9946531708609747,0.9974300517789898,0.9080800048651161,0.9851906297166418,0.8412991975510471,0.9663438126310475,0.9644643036398164,0.8768597157329817,0.7168847345151892,0.7867976807559927,0.4294493246567791,0.419589942943134,0.2236825068101112,0.9294154147719103,0.9225800058370757,0.9210879427835788,0.993181418279249,0.61903696361374,0.6847892750749744,0.9643260404659099,0.8216103583362241,0.8916221253749393,0.8687382661782918,0.8416080365363059,0.8396176818782547,0.9015377164230343,0.9977594116996378,0.8989497645292469,0.7792776937611492,0.7607288638239421,0.9741790937563934,0.9808621797083881,0.8093994826122849,0.39736151093243377,0.8359119669063434,0.46466073737323244,0.7799708930448906,0.995651004380535,0.844693004869894,0.8916156812453992,0.950821843559002,0.9604756494622759,0.5056274410165815,0.9910775246264181,0.8524996966078049,0.979699946234915,0.8282733534384485,0.83969436807585,0.9839834077104747,0.37243146849310244,0.6988783176194523,0.963818187094198,0.7292478333044112,0.902359245878502
